DATE,CORESTICKM159SFRBATL
1977-05-22,6.880438804384616
1977-05-29,6.880510006846154
1977-06-05,6.880581209307692
1977-06-12,6.880652411769231
1977-06-19,6.880723614230769
1977-06-26,6.880794816692307
1977-07-03,6.880866019153846
1977-07-10,6.880937221615385
1977-07-17,6.881008424076923
1977-07-24,6.881079626538462
1977-07-31,6.881150829
1977-08-07,6.894808691717949
1977-08-14,6.908466554435898
1977-08-21,6.922124417153846
1977-08-28,6.935782279871795
1977-09-04,6.949440142589744
1977-09-11,6.9630980053076925
1977-09-18,6.976755868025641
1977-09-25,6.990413730743589
1977-10-02,7.004071593461538
1977-10-09,7.017729456179487
1977-10-16,7.031387318897436
1977-10-23,7.045045181615385
1977-10-30,7.058703044333333
1977-11-06,7.072360907051282
1977-11-13,7.086018769769231
1977-11-20,7.09967663248718
1977-11-27,7.1133344952051285
1977-12-04,7.1269923579230765
1977-12-11,7.140650220641025
1977-12-18,7.154308083358974
1977-12-25,7.167965946076923
1978-01-01,7.181623808794871
1978-01-08,7.19528167151282
1978-01-15,7.208939534230769
1978-01-22,7.222597396948718
1978-01-29,7.236255259666667
1978-02-05,7.249913122384615
1978-02-12,7.263570985102564
1978-02-19,7.2772288478205125
1978-02-26,7.290886710538461
1978-03-05,7.30454457325641
1978-03-12,7.318202435974358
1978-03-19,7.331860298692307
1978-03-26,7.345518161410256
1978-04-02,7.359176024128205
1978-04-09,7.372833886846154
1978-04-16,7.386491749564102
1978-04-23,7.400149612282051
1978-04-30,7.413807475
1978-05-07,7.460784763885714
1978-05-14,7.507762052771429
1978-05-21,7.554739341657142
1978-05-28,7.601716630542857
1978-06-04,7.648693919428571
1978-06-11,7.695671208314286
1978-06-18,7.742648497199999
1978-06-25,7.789625786085714
1978-07-02,7.836603074971428
1978-07-09,7.883580363857143
1978-07-16,7.930557652742857
1978-07-23,7.977534941628571
1978-07-30,8.024512230514286
1978-08-06,8.0714895194
1978-08-13,8.118466808285714
1978-08-20,8.165444097171429
1978-08-27,8.212421386057143
1978-09-03,8.259398674942856
1978-09-10,8.306375963828572
1978-09-17,8.353353252714285
1978-09-24,8.4003305416
1978-10-01,8.447307830485714
1978-10-08,8.494285119371428
1978-10-15,8.541262408257143
1978-10-22,8.588239697142857
1978-10-29,8.63521698602857
1978-11-05,8.682194274914286
1978-11-12,8.7291715638
1978-11-19,8.776148852685715
1978-11-26,8.823126141571429
1978-12-03,8.870103430457142
1978-12-10,8.917080719342858
1978-12-17,8.964058008228571
1978-12-24,9.011035297114287
1978-12-31,9.058012586
1979-01-07,9.107389774820513
1979-01-14,9.156766963641026
1979-01-21,9.206144152461539
1979-01-28,9.255521341282051
1979-02-04,9.304898530102564
1979-02-11,9.354275718923077
1979-02-18,9.40365290774359
1979-02-25,9.453030096564103
1979-03-04,9.502407285384615
1979-03-11,9.551784474205128
1979-03-18,9.601161663025641
1979-03-25,9.650538851846154
1979-04-01,9.699916040666666
1979-04-08,9.74929322948718
1979-04-15,9.798670418307692
1979-04-22,9.848047607128205
1979-04-29,9.897424795948718
1979-05-06,9.94680198476923
1979-05-13,9.996179173589745
1979-05-20,10.045556362410258
1979-05-27,10.09493355123077
1979-06-03,10.144310740051283
1979-06-10,10.193687928871796
1979-06-17,10.243065117692309
1979-06-24,10.292442306512822
1979-07-01,10.341819495333334
1979-07-08,10.391196684153847
1979-07-15,10.44057387297436
1979-07-22,10.489951061794873
1979-07-29,10.539328250615386
1979-08-05,10.588705439435898
1979-08-12,10.638082628256411
1979-08-19,10.687459817076924
1979-08-26,10.736837005897437
1979-09-02,10.78621419471795
1979-09-09,10.835591383538462
1979-09-16,10.884968572358975
1979-09-23,10.934345761179488
1979-09-30,10.98372295
1979-10-07,11.031319545520834
1979-10-14,11.078916141041667
1979-10-21,11.1265127365625
1979-10-28,11.174109332083335
1979-11-04,11.221705927604168
1979-11-11,11.269302523125
1979-11-18,11.316899118645834
1979-11-25,11.364495714166667
1979-12-02,11.4120923096875
1979-12-09,11.459688905208333
1979-12-16,11.507285500729168
1979-12-23,11.554882096250001
1979-12-30,11.602478691770834
1980-01-06,11.650075287291667
1980-01-13,11.6976718828125
1980-01-20,11.745268478333333
1980-01-27,11.792865073854166
1980-02-03,11.840461669375001
1980-02-10,11.888058264895834
1980-02-17,11.935654860416667
1980-02-24,11.9832514559375
1980-03-02,12.030848051458333
1980-03-09,12.078444646979166
1980-03-16,12.126041242500001
1980-03-23,12.173637838020834
1980-03-30,12.221234433541667
1980-04-06,12.2688310290625
1980-04-13,12.316427624583334
1980-04-20,12.364024220104167
1980-04-27,12.411620815625
1980-05-04,12.459217411145833
1980-05-11,12.506814006666668
1980-05-18,12.5544106021875
1980-05-25,12.602007197708334
1980-06-01,12.649603793229167
1980-06-08,12.69720038875
1980-06-15,12.744796984270833
1980-06-22,12.792393579791668
1980-06-29,12.8399901753125
1980-07-06,12.887586770833334
1980-07-13,12.935183366354167
1980-07-20,12.982779961875
1980-07-27,13.030376557395833
1980-08-03,13.077973152916666
1980-08-10,13.1255697484375
1980-08-17,13.173166343958334
1980-08-24,13.220762939479167
1980-08-31,13.268359535
1980-09-07,13.237762786769231
1980-09-14,13.207166038538462
1980-09-21,13.176569290307693
1980-09-28,13.145972542076922
1980-10-05,13.115375793846153
1980-10-12,13.084779045615385
1980-10-19,13.054182297384616
1980-10-26,13.023585549153847
1980-11-02,12.992988800923078
1980-11-09,12.962392052692307
1980-11-16,12.931795304461538
1980-11-23,12.901198556230769
1980-11-30,12.870601808
1980-12-07,12.744930993615384
1980-12-14,12.61926017923077
1980-12-21,12.493589364846153
1980-12-28,12.367918550461539
1981-01-04,12.242247736076923
1981-01-11,12.116576921692307
1981-01-18,11.990906107307692
1981-01-25,11.865235292923076
1981-02-01,11.739564478538462
1981-02-08,11.613893664153846
1981-02-15,11.488222849769231
1981-02-22,11.362552035384615
1981-03-01,11.236881221
1981-03-08,11.111210406615385
1981-03-15,10.985539592230769
1981-03-22,10.859868777846154
1981-03-29,10.734197963461538
1981-04-05,10.608527149076924
1981-04-12,10.482856334692308
1981-04-19,10.357185520307691
1981-04-26,10.231514705923077
1981-05-03,10.105843891538461
1981-05-10,9.980173077153847
1981-05-17,9.85450226276923
1981-05-24,9.728831448384614
1981-05-31,9.603160634
1981-06-07,9.599351570314285
1981-06-14,9.595542506628572
1981-06-21,9.591733442942857
1981-06-28,9.587924379257142
1981-07-05,9.58411531557143
1981-07-12,9.580306251885714
1981-07-19,9.5764971882
1981-07-26,9.572688124514286
1981-08-02,9.568879060828571
1981-08-09,9.565069997142857
1981-08-16,9.561260933457143
1981-08-23,9.557451869771429
1981-08-30,9.553642806085714
1981-09-06,9.5498337424
1981-09-13,9.546024678714286
1981-09-20,9.54221561502857
1981-09-27,9.538406551342858
1981-10-04,9.534597487657143
1981-10-11,9.53078842397143
1981-10-18,9.526979360285715
1981-10-25,9.5231702966
1981-11-01,9.519361232914287
1981-11-08,9.515552169228572
1981-11-15,9.511743105542857
1981-11-22,9.507934041857144
1981-11-29,9.50412497817143
1981-12-06,9.500315914485714
1981-12-13,9.496506850800001
1981-12-20,9.492697787114286
1981-12-27,9.488888723428571
1982-01-03,9.485079659742858
1982-01-10,9.481270596057144
1982-01-17,9.477461532371429
1982-01-24,9.473652468685716
1982-01-31,9.469843405
1982-02-07,9.48733955725
1982-02-14,9.5048357095
1982-02-21,9.52233186175
1982-02-28,9.539828014
1982-03-07,9.438088598114286
1982-03-14,9.33634918222857
1982-03-21,9.234609766342857
1982-03-28,9.132870350457143
1982-04-04,9.031130934571427
1982-04-11,8.929391518685714
1982-04-18,8.8276521028
1982-04-25,8.725912686914285
1982-05-02,8.624173271028571
1982-05-09,8.522433855142857
1982-05-16,8.420694439257142
1982-05-23,8.318955023371428
1982-05-30,8.217215607485713
1982-06-06,8.115476191599999
1982-06-13,8.013736775714285
1982-06-20,7.911997359828571
1982-06-27,7.810257943942856
1982-07-04,7.708518528057143
1982-07-11,7.606779112171428
1982-07-18,7.5050396962857135
1982-07-25,7.4033002804
1982-08-01,7.301560864514285
1982-08-08,7.199821448628571
1982-08-15,7.098082032742857
1982-08-22,6.9963426168571425
1982-08-29,6.894603200971428
1982-09-05,6.792863785085714
1982-09-12,6.6911243692
1982-09-19,6.589384953314285
1982-09-26,6.4876455374285715
1982-10-03,6.385906121542856
1982-10-10,6.284166705657142
1982-10-17,6.182427289771429
1982-10-24,6.080687873885713
1982-10-31,5.978948458
1982-11-07,5.886419558923077
1982-11-14,5.793890659846154
1982-11-21,5.70136176076923
1982-11-28,5.608832861692307
1982-12-05,5.5163039626153845
1982-12-12,5.423775063538461
1982-12-19,5.331246164461538
1982-12-26,5.238717265384615
1983-01-02,5.146188366307692
1983-01-09,5.053659467230769
1983-01-16,4.961130568153846
1983-01-23,4.868601669076923
1983-01-30,4.77607277
1983-02-06,4.683543870923076
1983-02-13,4.591014971846153
1983-02-20,4.49848607276923
1983-02-27,4.4059571736923075
1983-03-06,4.313428274615385
1983-03-13,4.220899375538461
1983-03-20,4.128370476461538
1983-03-27,4.035841577384615
1983-04-03,3.943312678307692
1983-04-10,3.8507837792307686
1983-04-17,3.758254880153846
1983-04-24,3.665725981076923
1983-05-01,3.5731970819999996
1983-05-08,3.4806681829230763
1983-05-15,3.3881392838461535
1983-05-22,3.2956103847692306
1983-05-29,3.2030814856923073
1983-06-05,3.110552586615384
1983-06-12,3.018023687538461
1983-06-19,2.9254947884615383
1983-06-26,2.832965889384615
1983-07-03,2.7404369903076917
1983-07-10,2.647908091230769
1983-07-17,2.555379192153846
1983-07-24,2.4628502930769227
1983-07-31,2.370321394
1983-08-07,2.4154376123442622
1983-08-14,2.4605538306885246
1983-08-21,2.5056700490327866
1983-08-28,2.550786267377049
1983-09-04,2.5959024857213113
1983-09-11,2.6410187040655737
1983-09-18,2.686134922409836
1983-09-25,2.731251140754098
1983-10-02,2.7763673590983604
1983-10-09,2.821483577442623
1983-10-16,2.866599795786885
1983-10-23,2.911716014131147
1983-10-30,2.9568322324754095
1983-11-06,3.001948450819672
1983-11-13,3.0470646691639343
1983-11-20,3.0921808875081966
1983-11-27,3.1372971058524586
1983-12-04,3.182413324196721
1983-12-11,3.2275295425409833
1983-12-18,3.2726457608852457
1983-12-25,3.317761979229508
1984-01-01,3.36287819757377
1984-01-08,3.407994415918033
1984-01-15,3.453110634262295
1984-01-22,3.498226852606557
1984-01-29,3.5433430709508196
1984-02-05,3.5884592892950815
1984-02-12,3.6335755076393443
1984-02-19,3.6786917259836063
1984-02-26,3.7238079443278687
1984-03-04,3.768924162672131
1984-03-11,3.814040381016393
1984-03-18,3.859156599360656
1984-03-25,3.9042728177049177
1984-04-01,3.94938903604918
1984-04-08,3.9945052543934425
1984-04-15,4.039621472737704
1984-04-22,4.084737691081967
1984-04-29,4.129853909426229
1984-05-06,4.174970127770491
1984-05-13,4.220086346114754
1984-05-20,4.265202564459016
1984-05-27,4.310318782803279
1984-06-03,4.355435001147541
1984-06-10,4.400551219491803
1984-06-17,4.445667437836065
1984-06-24,4.490783656180327
1984-07-01,4.53589987452459
1984-07-08,4.581016092868852
1984-07-15,4.626132311213114
1984-07-22,4.671248529557377
1984-07-29,4.716364747901639
1984-08-05,4.761480966245902
1984-08-12,4.806597184590164
1984-08-19,4.8517134029344255
1984-08-26,4.896829621278688
1984-09-02,4.94194583962295
1984-09-09,4.987062057967213
1984-09-16,5.032178276311475
1984-09-23,5.077294494655737
1984-09-30,5.122410713
1984-10-07,5.115793963653846
1984-10-14,5.109177214307692
1984-10-21,5.102560464961538
1984-10-28,5.095943715615385
1984-11-04,5.089326966269231
1984-11-11,5.0827102169230765
1984-11-18,5.076093467576923
1984-11-25,5.069476718230769
1984-12-02,5.062859968884615
1984-12-09,5.0562432195384615
1984-12-16,5.049626470192307
1984-12-23,5.043009720846154
1984-12-30,5.0363929715
1985-01-06,5.029776222153846
1985-01-13,5.023159472807692
1985-01-20,5.016542723461538
1985-01-27,5.009925974115385
1985-02-03,5.003309224769231
1985-02-10,4.996692475423076
1985-02-17,4.990075726076923
1985-02-24,4.983458976730769
1985-03-03,4.976842227384615
1985-03-10,4.970225478038461
1985-03-17,4.963608728692307
1985-03-24,4.956991979346154
1985-03-31,4.95037523
1985-04-07,4.957467227307692
1985-04-14,4.9645592246153845
1985-04-21,4.971651221923077
1985-04-28,4.978743219230769
1985-05-05,4.985835216538462
1985-05-12,4.992927213846154
1985-05-19,5.0000192111538455
1985-05-26,5.007111208461538
1985-06-02,5.01420320576923
1985-06-09,5.021295203076923
1985-06-16,5.028387200384615
1985-06-23,5.0354791976923075
1985-06-30,5.042571195
1985-07-07,5.038979147901639
1985-07-14,5.035387100803279
1985-07-21,5.031795053704918
1985-07-28,5.0282030066065575
1985-08-04,5.0246109595081965
1985-08-11,5.021018912409836
1985-08-18,5.017426865311475
1985-08-25,5.013834818213114
1985-09-01,5.010242771114754
1985-09-08,5.006650724016393
1985-09-15,5.003058676918033
1985-09-22,4.999466629819672
1985-09-29,4.995874582721312
1985-10-06,4.992282535622951
1985-10-13,4.98869048852459
1985-10-20,4.98509844142623
1985-10-27,4.981506394327869
1985-11-03,4.977914347229508
1985-11-10,4.974322300131147
1985-11-17,4.970730253032787
1985-11-24,4.967138205934426
1985-12-01,4.963546158836065
1985-12-08,4.959954111737705
1985-12-15,4.956362064639344
1985-12-22,4.952770017540984
1985-12-29,4.949177970442623
1986-01-05,4.945585923344263
1986-01-12,4.941993876245902
1986-01-19,4.938401829147541
1986-01-26,4.9348097820491805
1986-02-02,4.9312177349508195
1986-02-09,4.927625687852459
1986-02-16,4.924033640754098
1986-02-23,4.920441593655738
1986-03-02,4.916849546557377
1986-03-09,4.913257499459016
1986-03-16,4.909665452360656
1986-03-23,4.906073405262295
1986-03-30,4.902481358163935
1986-04-06,4.898889311065574
1986-04-13,4.895297263967213
1986-04-20,4.891705216868853
1986-04-27,4.888113169770492
1986-05-04,4.8845211226721315
1986-05-11,4.88092907557377
1986-05-18,4.87733702847541
1986-05-25,4.873744981377049
1986-06-01,4.870152934278688
1986-06-08,4.866560887180328
1986-06-15,4.862968840081967
1986-06-22,4.859376792983607
1986-06-29,4.855784745885246
1986-07-06,4.852192698786886
1986-07-13,4.848600651688525
1986-07-20,4.845008604590164
1986-07-27,4.8414165574918036
1986-08-03,4.8378245103934425
1986-08-10,4.834232463295082
1986-08-17,4.830640416196721
1986-08-24,4.827048369098361
1986-08-31,4.823456322
1986-09-07,4.804356051615385
1986-09-14,4.785255781230769
1986-09-21,4.766155510846154
1986-09-28,4.747055240461538
1986-10-05,4.727954970076923
1986-10-12,4.708854699692308
1986-10-19,4.689754429307692
1986-10-26,4.670654158923077
1986-11-02,4.651553888538462
1986-11-09,4.632453618153846
1986-11-16,4.613353347769231
1986-11-23,4.594253077384615
1986-11-30,4.575152807
1986-12-07,4.569551249846154
1986-12-14,4.563949692692308
1986-12-21,4.558348135538462
1986-12-28,4.552746578384616
1987-01-04,4.54714502123077
1987-01-11,4.541543464076923
1987-01-18,4.535941906923077
1987-01-25,4.530340349769231
1987-02-01,4.524738792615385
1987-02-08,4.519137235461539
1987-02-15,4.513535678307693
1987-02-22,4.507934121153847
1987-03-01,4.502332564
1987-03-08,4.4967310068461535
1987-03-15,4.491129449692307
1987-03-22,4.485527892538461
1987-03-29,4.479926335384615
1987-04-05,4.474324778230769
1987-04-12,4.468723221076923
1987-04-19,4.463121663923077
1987-04-26,4.4575201067692305
1987-05-03,4.451918549615384
1987-05-10,4.446316992461538
1987-05-17,4.440715435307692
1987-05-24,4.435113878153846
1987-05-31,4.429512321
1987-06-07,4.427904368
1987-06-14,4.4262964149999995
1987-06-21,4.424688462
1987-06-28,4.423080509
1987-07-05,4.421472555999999
1987-07-12,4.419864603
1987-07-19,4.41825665
1987-07-26,4.416648696999999
1987-08-02,4.415040744
1987-08-09,4.413432791
1987-08-16,4.411824838
1987-08-23,4.410216885
1987-08-30,4.408608932
1987-09-06,4.407000979
1987-09-13,4.405393026
1987-09-20,4.403785073
1987-09-27,4.40217712
1987-10-04,4.400569167
1987-10-11,4.398961214
1987-10-18,4.397353261
1987-10-25,4.3957453079999995
1987-11-01,4.394137355
1987-11-08,4.392529402
1987-11-15,4.3909214489999995
1987-11-22,4.389313496
1987-11-29,4.387705543
1987-12-06,4.38609759
1987-12-13,4.384489637
1987-12-20,4.382881684
1987-12-27,4.381273731
1988-01-03,4.379665778
1988-01-10,4.378057825
1988-01-17,4.376449872
1988-01-24,4.374841919
1988-01-31,4.373233966
1988-02-07,4.385835337692308
1988-02-14,4.398436709384615
1988-02-21,4.4110380810769225
1988-02-28,4.423639452769231
1988-03-06,4.436240824461539
1988-03-13,4.448842196153846
1988-03-20,4.461443567846153
1988-03-27,4.474044939538461
1988-04-03,4.4866463112307695
1988-04-10,4.499247682923077
1988-04-17,4.511849054615384
1988-04-24,4.524450426307692
1988-05-01,4.537051798
1988-05-08,4.5496531696923075
1988-05-15,4.562254541384615
1988-05-22,4.574855913076923
1988-05-29,4.587457284769231
1988-06-05,4.600058656461538
1988-06-12,4.6126600281538455
1988-06-19,4.625261399846154
1988-06-26,4.637862771538462
1988-07-03,4.650464143230769
1988-07-10,4.663065514923076
1988-07-17,4.675666886615384
1988-07-24,4.6882682583076924
1988-07-31,4.70086963
1988-08-07,4.698757280948717
1988-08-14,4.696644931897436
1988-08-21,4.694532582846153
1988-08-28,4.692420233794872
1988-09-04,4.690307884743589
1988-09-11,4.688195535692308
1988-09-18,4.686083186641025
1988-09-25,4.683970837589743
1988-10-02,4.681858488538461
1988-10-09,4.679746139487179
1988-10-16,4.677633790435897
1988-10-23,4.675521441384615
1988-10-30,4.673409092333333
1988-11-06,4.671296743282051
1988-11-13,4.669184394230769
1988-11-20,4.667072045179487
1988-11-27,4.6649596961282045
1988-12-04,4.662847347076923
1988-12-11,4.6607349980256405
1988-12-18,4.658622648974359
1988-12-25,4.6565102999230765
1989-01-01,4.654397950871795
1989-01-08,4.6522856018205125
1989-01-15,4.65017325276923
1989-01-22,4.6480609037179486
1989-01-29,4.645948554666666
1989-02-05,4.643836205615385
1989-02-12,4.641723856564102
1989-02-19,4.639611507512821
1989-02-26,4.637499158461538
1989-03-05,4.635386809410257
1989-03-12,4.633274460358974
1989-03-19,4.631162111307692
1989-03-26,4.62904976225641
1989-04-02,4.626937413205128
1989-04-09,4.624825064153846
1989-04-16,4.622712715102564
1989-04-23,4.620600366051282
1989-04-30,4.618488017
1989-05-07,4.624502827542857
1989-05-14,4.630517638085714
1989-05-21,4.6365324486285715
1989-05-28,4.642547259171429
1989-06-04,4.648562069714285
1989-06-11,4.654576880257142
1989-06-18,4.6605916908
1989-06-25,4.666606501342857
1989-07-02,4.672621311885714
1989-07-09,4.678636122428571
1989-07-16,4.6846509329714285
1989-07-23,4.690665743514286
1989-07-30,4.696680554057143
1989-08-06,4.702695364599999
1989-08-13,4.708710175142857
1989-08-20,4.714724985685714
1989-08-27,4.720739796228571
1989-09-03,4.726754606771428
1989-09-10,4.732769417314286
1989-09-17,4.738784227857143
1989-09-24,4.7447990384
1989-10-01,4.750813848942856
1989-10-08,4.756828659485714
1989-10-15,4.762843470028571
1989-10-22,4.768858280571428
1989-10-29,4.774873091114285
1989-11-05,4.780887901657143
1989-11-12,4.7869027122
1989-11-19,4.792917522742857
1989-11-26,4.798932333285714
1989-12-03,4.804947143828571
1989-12-10,4.810961954371428
1989-12-17,4.816976764914285
1989-12-24,4.822991575457142
1989-12-31,4.829006386
1990-01-07,4.857246230384615
1990-01-14,4.88548607476923
1990-01-21,4.913725919153846
1990-01-28,4.9419657635384615
1990-02-04,4.970205607923076
1990-02-11,4.998445452307692
1990-02-18,5.026685296692308
1990-02-25,5.0549251410769225
1990-03-04,5.083164985461538
1990-03-11,5.111404829846154
1990-03-18,5.139644674230769
1990-03-25,5.167884518615384
1990-04-01,5.196124363
1990-04-08,5.224364207384615
1990-04-15,5.2526040517692305
1990-04-22,5.280843896153846
1990-04-29,5.309083740538461
1990-05-06,5.337323584923077
1990-05-13,5.365563429307692
1990-05-20,5.393803273692307
1990-05-27,5.422043118076923
1990-06-03,5.4502829624615385
1990-06-10,5.478522806846153
1990-06-17,5.506762651230769
1990-06-24,5.535002495615385
1990-07-01,5.5632423399999995
1990-07-08,5.591482184384615
1990-07-15,5.619722028769231
1990-07-22,5.647961873153846
1990-07-29,5.676201717538461
1990-08-05,5.704441561923077
1990-08-12,5.732681406307692
1990-08-19,5.7609212506923075
1990-08-26,5.789161095076923
1990-09-02,5.817400939461538
1990-09-09,5.845640783846154
1990-09-16,5.873880628230769
1990-09-23,5.902120472615385
1990-09-30,5.930360317
1990-10-07,5.912818942461539
1990-10-14,5.895277567923077
1990-10-21,5.8777361933846155
1990-10-28,5.8601948188461535
1990-11-04,5.842653444307692
1990-11-11,5.82511206976923
1990-11-18,5.807570695230769
1990-11-25,5.790029320692308
1990-12-02,5.772487946153846
1990-12-09,5.754946571615385
1990-12-16,5.737405197076923
1990-12-23,5.7198638225384615
1990-12-30,5.702322448
1991-01-06,5.684781073461538
1991-01-13,5.667239698923077
1991-01-20,5.649698324384615
1991-01-27,5.632156949846154
1991-02-03,5.614615575307692
1991-02-10,5.597074200769231
1991-02-17,5.5795328262307695
1991-02-24,5.5619914516923075
1991-03-03,5.544450077153846
1991-03-10,5.526908702615384
1991-03-17,5.509367328076923
1991-03-24,5.491825953538461
1991-03-31,5.474284579
1991-04-07,5.432774530538461
1991-04-14,5.391264482076923
1991-04-21,5.349754433615384
1991-04-28,5.308244385153846
1991-05-05,5.266734336692307
1991-05-12,5.225224288230769
1991-05-19,5.183714239769231
1991-05-26,5.142204191307693
1991-06-02,5.100694142846154
1991-06-09,5.059184094384616
1991-06-16,5.017674045923077
